WPID,gene_id,edge_id
WP3872,100083320,20963
WP4900,286530,32930
WP306,4233,17318
WP4396,1649,32937
WP3613,468,17319
WP4396,1965,32938
WP3865,340061,32935
WP4396,1351,32936
WP306,3908,17314
WP410,2947,19977
WP4321,55818,32933
WP306,3909,17315
WP437,2887,19976
WP4321,2181,32934
WP306,3910,17316
WP410,3312,19979
WP4900,2775,32931
WP306,3914,17317
WP410,2950,19978
WP3865,22938,32932
WP3998,595,19940
WP3998,894,19942
WP4190,38,19941
WP4396,840,32919
WP4970,7422,32917
WP4396,836,32918
WP2253,5781,20937
WP3931,3725,20936
WP28,3725,20935
WP3932,8408,20934
WP3872,666,20933
WP3932,2788,20932
WP3932,6199,20931
WP3932,3265,20930
WP3931,3265,20929
WP3932,2787,20928
WP1772,8794,20927
WP3998,4692,19948
WP4900,5023,32926
WP4222,5147,19947
WP4900,5024,32927
WP4900,5026,32924
WP4222,5138,19949
WP4900,9127,32925
WP3998,4193,19944
WP4396,8660,32922
WP3998,1029,19943
WP4396,9021,32923
WP3998,585,19946
WP4396,841,32920
WP4583,27165,19945
WP4396,8503,32921
WP437,5782,19951
WP3932,6517,20940
WP4756,1511,19950
WP437,9047,19953
WP437,6457,19952
WP4396,6347,32908
WP4396,637,32909
WP4396,5879,32906
WP4396,6256,32907
WP3932,30849,20948
WP3872,440603,20947
WP3931,6300,20946
WP3932,54331,20945
WP3915,6256,20944
WP3932,8660,20943
WP3932,1435,20942
WP1772,56616,20941
WP3932,2149,20939
WP3931,5781,20938
WP4814,50846,19959
WP4396,7124,32915
WP4814,2626,19958
WP4396,7132,32916
WP4970,6844,32913
WP4396,7040,32914
WP3998,2566,19955
WP4970,6517,32911
WP4222,2906,19954
WP4396,6720,32912
WP3998,6638,19957
WP4814,6662,19956
WP4396,6390,32910
WP410,7341,19920
WP3932,3643,20915
WP3931,4086,20914
WP3931,2353,20913
WP28,2353,20912
WP3931,7480,20911
WP3915,2194,20910
WP3932,7059,20909
WP3932,3667,20908
WP437,9564,19929
WP3932,5604,20907
WP3931,5604,20906
WP3931,6774,20905
WP437,867,19926
WP4396,578,32904
WP410,8341,19925
WP4396,581,32905
WP437,9252,19928
WP4396,5599,32902
WP437,868,19927
WP4396,5601,32903
WP437,7410,19922
WP4396,5565,32900
WP437,7409,19921
WP4396,5571,32901
WP437,8202,19924
WP437,815,19923
WP410,9975,19931
WP410,9575,19930
WP1772,8793,20926
WP3932,7423,20925
WP3932,55970,20924
WP3932,2783,20923
WP3932,5617,20922
WP1772,54205,20921
WP3932,3913,20920
WP3872,596,20919
WP3932,5293,20918
WP3931,5293,20917
WP3872,598,20916
WP3998,1019,19937
WP3998,7157,19936
WP3998,627,19939
WP3998,7299,19938
WP3998,5443,19933
WP3998,4194,19932
WP3998,3630,19935
WP3998,1081,19934
WP5356,3586,30491
WP5356,3569,30490
WP5356,5563,30497
WP5321,2776,30496
WP5395,126792,30499
WP5395,113189,30498
WP5395,55790,30493
WP5356,817,30492
WP5395,2132,30495
WP5395,26229,30494
WP5395,64132,30480
WP4313,1536,29486
WP5395,9469,30486
WP4806,3716,29485
WP5356,4790,30485
WP4806,6464,29484
WP5395,22856,30488
WP5046,2539,29483
WP5321,5732,30487
WP5356,4792,30482
WP3664,1499,29489
WP5395,11285,30481
WP4806,5579,29488
WP5356,7040,30484
WP3893,64806,29487
WP5395,64131,30483
WP5043,2539,29482
WP4806,5578,29481
WP5356,5562,30489
WP5116,9868,29480
WP3601,4023,29497
WP5356,100092345,30475
WP5116,7189,29496
WP5356,426970,30474
WP4806,3265,29495
WP5356,842,30477
WP4806,596,29494
WP5356,100518913,30476
WP5356,738078,30471
WP5356,100154009,30470
WP5116,29110,29499
WP5321,1026,30473
WP5046,6517,29498
WP5356,5328,30472
WP4806,598,29493
WP5321,240,30479
WP3893,3596,29492
WP5395,2137,30478
WP3893,3592,29491
WP4806,6774,29490
WP5083,3566,17486
WP5083,3569,17487
WP5083,3586,17488
WP5083,3588,17489
WP5083,3479,17482
WP5083,3553,17483
WP5083,3554,17484
WP5083,3565,17485
WP5115,3091,17480
WP5083,3458,17481
WP4313,7157,29469
WP4806,3569,29464
WP5356,478513,30464
WP3893,3569,29463
WP5356,422698,30463
WP5046,5562,29462
WP5356,100079727,30466
WP5050,5160,29461
WP5356,1837,30465
WP4806,5170,29468
WP5302,6484,30460
WP4313,81631,29467
WP4806,6194,29466
WP5356,100623186,30462
WP5046,3569,29465
WP5356,55013,30461
WP5116,7187,29460
WP5356,6641,30468
WP5356,100627907,30467
WP5356,100087673,30469
WP5115,4086,17497
WP5083,4089,17498
WP5115,4090,17499
WP5083,3643,17493
WP5115,3654,17494
WP5083,3667,17495
WP5083,3716,17496
WP5083,3592,17490
WP5083,3593,17491
WP5083,3596,17492
WP4806,53358,29475
WP5238,5205,30453
WP5046,4191,29474
WP5356,421721,30452
WP4806,1956,29473
WP5238,3156,30455
WP5050,7157,29472
WP5238,3949,30454
WP5043,22934,29479
WP4806,10018,29478
WP4313,2180,29477
WP5356,102166405,30451
WP4806,1977,29476
WP5356,100072982,30450
WP5046,7157,29471
WP5356,3313,30457
WP5043,7157,29470
WP5302,2523,30456
WP5302,2527,30459
WP5302,2524,30458
WP5093,10487,17464
WP5083,10645,17465
WP5083,109,17466
WP5083,1385,17467
WP5115,396655,17460
WP5115,7124,17461
WP5115,8743,17462
WP5115,100074849,17463
WP3893,3565,29449
WP3893,3593,29448
WP4806,7422,29447
WP3893,196,29442
WP5321,247,30442
WP4313,6510,29441
WP5356,6588,30441
WP3664,8312,29440
WP5356,487,30444
WP5356,84876,30443
WP3893,3605,29446
WP3893,3458,29445
WP3893,51561,29444
WP5356,781,30440
WP3893,2625,29443
WP5356,10345,30449
WP5083,1738,17468
WP5356,100516962,30446
WP5083,207,17469
WP5356,100092580,30445
WP5356,6261,30448
WP5356,708160,30447
WP5093,2768,17475
WP5083,2911,17476
WP5115,29110,17477
WP5083,29968,17478
WP5093,23237,17471
WP5083,2353,17472
WP5083,27165,17473
WP5083,2744,17474
WP4806,25759,29459
WP5083,23237,17470
WP5116,3661,29458
WP4806,2309,29453
WP5356,779,30431
WP5046,6513,29452
WP5356,782,30430
WP4806,6654,29451
WP5356,778,30433
WP3893,3567,29450
WP5321,5742,30432
WP5046,3553,29457
WP3893,3553,29456
WP5046,2806,29455
WP3664,7471,29454
WP5356,7220,30439
WP5356,7222,30438
WP5093,3065,17479
WP5321,3488,30435
WP5356,786,30434
WP5356,7225,30437
WP5321,241,30436
WP4803,23432,8700
WP4239,3728,8710
WP2261,406991,8711
WP4803,132884,8709
WP4239,5928,8703
WP4876,114548,8704
WP4159,223,8701
WP2261,1030,8702
WP4239,1000,8707
WP4159,10243,8708
WP2261,5580,8705
WP4803,374654,8706
WP4803,23247,8721
WP4803,139212,8722
WP4803,55812,8720
WP4159,6529,8714
WP4239,5317,8715
WP4159,9568,8712
WP4518,2678,8713
WP4239,80224,8718
WP4803,51364,8719
WP3668,2022,8716
WP4803,84662,8717
WP5236,9096,8732
WP4803,1768,8733
WP4803,8701,8730
WP4803,345895,8731
WP5236,3172,8725
WP4803,6101,8726
WP4803,55857,8723
WP4803,57096,8724
WP4803,93233,8729
WP4803,6674,8727
WP4239,7991,8728
WP4803,27019,8740
WP4803,25814,8743
WP5236,284252,8744
WP4803,23639,8741
WP4803,83861,8742
WP5236,6943,8736
WP5236,338917,8737
WP2261,54206,8734
WP4803,83479,8735
WP4803,91754,8738
WP4803,83544,8739
WP3982,9538,8750
WP4803,10309,8751
WP4803,9364,8754
WP4803,56683,8755
WP4803,123872,8752
WP4803,54768,8753
WP4803,55036,8747
WP5236,130497,8748
WP4803,282809,8745
WP4803,122481,8746
WP4803,221322,8749
WP4803,7275,8761
WP4803,146845,8762
WP4541,100090742,6100
WP4803,55172,8760
WP4541,100427850,6102
WP4803,124401,8765
WP4541,3683,6101
WP4803,55130,8766
WP4541,3687,6104
WP4803,388389,8763
WP4541,714931,6103
WP4803,352909,8764
WP4803,25886,8758
WP4803,54919,8759
WP4803,79140,8756
WP4803,89765,8757
WP4803,347736,8772
WP4803,374407,8773
WP706,117,6111
WP4803,220136,8770
WP706,116,6110
WP4803,221421,8771
WP4541,1490,6113
WP4803,219844,8776
WP706,133522,6112
WP4803,9851,8777
WP51,2246,6115
WP4803,63929,8774
WP51,1950,6114
WP4803,115948,8775
WP51,1072,6106
WP4803,64446,8769
WP4541,1009,6105
WP51,1129,6108
WP4803,202018,8767
WP51,1128,6107
WP4803,84140,8768
WP706,1129,6109
WP51,2251,6120
WP4803,345643,8783
WP4803,161582,8784
WP51,2254,6122
WP3982,406958,8781
WP51,2252,6121
WP3982,100302270,8782
WP51,2256,6124
WP3982,100616323,8787
WP51,2255,6123
WP4803,339829,8788
WP51,2258,6126
WP4803,92002,8785
WP51,2257,6125
WP3982,100616330,8786
WP3982,693128,8780
WP51,2248,6117
WP51,2247,6116
WP51,2250,6119
WP4803,83538,8778
WP51,2249,6118
WP3982,693129,8779
WP51,2264,6131
WP4239,4040,8794
WP51,2263,6130
WP4239,4854,8795
WP51,22808,6133
WP2261,2263,8792
WP51,22800,6132
WP2261,5590,8793
WP51,26281,6135
WP4239,1286,8798
WP51,23533,6134
WP4239,7481,8799
WP51,27006,6137
WP2261,2260,8796
WP51,26291,6136
WP2261,369,8797
WP4239,11171,8790
WP5236,3371,8791
WP51,2260,6128
WP51,2259,6127
WP4518,79017,8789
WP51,2261,6129
WP706,367,6142
WP4541,3627,6141
WP4541,3845,6144
WP51,3672,6143
WP706,388585,6146
WP51,3845,6145
WP51,5154,6148
WP706,4915,6147
WP706,3570,6140
WP706,34,6139
WP51,324,6138
WP51,5287,6153
WP51,5216,6152
WP4541,5500,6155
WP4541,5499,6154
WP706,551,6157
WP4541,5501,6156
WP706,5566,6159
WP4541,5566,6158
WP51,5159,6151
WP51,5156,6150
WP51,5155,6149
WP51,5747,6164
WP4541,5747,6163
WP51,6237,6166
WP51,623,6165
WP51,7114,6168
WP51,673,6167
WP706,721,6169
WP4541,5567,6160
WP4541,5568,6162
WP706,5567,6161
WP51,8822,6175
WP51,8817,6174
WP51,8826,6177
WP51,8823,6176
WP51,998,6179
WP51,9965,6178
WP706,7433,6171
WP51,7414,6170
WP51,8074,6173
WP706,7434,6172
WP3944,22871,6186
WP5367,3660,6185
WP3853,3064,6188
WP706,5087,6187
WP4541,1001,6189
WP706,6863,6180
WP706,1390,6182
WP706,5978,6181
WP706,291,6184
WP706,1374,6183
WP4541,1016,6197
WP5115,10379,17442
WP4541,1015,6196
WP5115,3716,17443
WP51,28964,6199
WP5115,397202,17444
WP51,10297,6198
WP5115,3932,17445
WP5115,3661,17440
WP5115,476412,17441
WP3664,482294,29428
WP5151,10559,29427
WP4541,1003,6191
WP3893,2672,29426
WP4541,1002,6190
WP5043,25796,29425
WP4541,1006,6193
WP4541,1004,6192
WP4541,1014,6195
WP4541,1007,6194
WP3664,8321,29429
WP3585,54790,29420
WP4754,682,30420
WP4754,274,30422
WP4754,10365,30421
WP3893,9760,29424
WP5043,6120,29423
WP3893,8320,29422
WP3585,80312,29421
WP5356,4313,30428
WP5238,1244,30427
WP5356,100077120,30429
WP5115,100233188,17446
WP4754,9208,30424
WP5115,396460,17447
WP4754,56886,30423
WP5115,100076033,17448
WP4754,3257,30426
WP5115,396610,17449
WP4754,10068,30425
WP5115,5777,17453
WP5115,100089663,17454
WP5115,100171389,17455
WP5115,5879,17456
WP5115,5599,17450
WP4754,30009,30409
WP5115,100077067,17451
WP5115,4615,17452
WP4940,2332,29439
WP4313,84557,29438
WP4806,3717,29437
WP5050,2271,29436
WP4313,84883,29431
WP4806,3479,29430
WP4754,3757,30411
WP4754,3659,30410
WP4806,581,29435
WP4806,2932,29434
WP3664,2932,29433
WP4313,9474,29432
WP4754,84364,30417
WP4754,8431,30416
WP4754,4717,30419
WP5061,2173,30418
WP5115,100627149,17457
WP4754,56257,30413
WP5115,6194,17458
WP4754,55738,30412
WP5115,6772,17459
WP4754,5905,30415
WP4754,5834,30414
WP5115,100078116,17420
WP5115,100075021,17421
WP5115,2353,17422
WP5115,3458,17423
WP4313,3315,29406
WP4313,2222,29405
WP4313,2182,29404
WP4313,1356,29403
WP4313,3156,29409
WP3893,7704,29408
WP3664,6424,29407
WP5061,2169,30400
WP4922,1355,29402
WP5050,4190,29401
WP5046,4190,29400
WP5115,3596,17428
WP5061,417220,30406
WP5115,396721,17429
WP5061,103169806,30405
WP4754,1938,30408
WP4754,1071,30407
WP5115,3586,17424
WP5061,2167,30402
WP5115,100077352,17425
WP5061,10999,30401
WP5115,397106,17426
WP5061,100155567,30404
WP5115,3592,17427
WP5130,3108,30403
WP5115,100084042,17431
WP5115,100628112,17432
WP5115,418715,17433
WP5115,481330,17434
WP5115,3605,17430
WP3601,348,29417
WP3585,3417,29416
WP4313,79643,29415
WP4313,2879,29414
WP3585,6996,29419
WP4589,146,29418
WP4313,102724560,29413
WP4313,102724560,29412
WP3601,3949,29411
WP4313,1491,29410
WP5115,710622,17439
WP5115,7850,17435
WP5115,3565,17436
WP5115,3567,17437
WP5115,397409,17438
WP5115,6352,17400
WP5115,983,17401
WP5115,703534,17406
WP5115,2919,17407
WP5115,574222,17408
WP5115,6387,17409
WP5115,100077655,17402
WP5115,100155762,17403
WP5115,1509,17404
WP5115,100629639,17405
WP5115,100082099,17410
WP5115,494460,17411
WP5115,6374,17412
WP5115,100084131,17417
WP5115,422703,17418
WP5115,2335,17419
WP5115,701946,17413
WP5115,3576,17414
WP5115,1977,17415
WP5115,100038030,17416
WP5356,100077014,30590
WP5356,100081434,30596
WP5356,2243,30595
WP5356,100081488,30598
WP5356,2244,30597
WP5356,185,30592
WP5356,100519976,30591
WP5356,100074427,30594
WP5356,1490,30593
WP5356,403164,30599
WP4940,81614,29585
WP5321,5740,30585
WP4940,27229,29584
WP5356,5321,30584
WP4940,10844,29583
WP5321,5925,30587
WP4940,85378,29582
WP5321,2770,30586
WP4940,114791,29589
WP5321,2778,30581
WP4940,123606,29588
WP5321,5743,30580
WP4313,100379661,29587
WP5321,23411,30583
WP4313,100379661,29586
WP5356,2280,30582
WP4940,10426,29581
WP5356,1991,30589
WP5043,221823,29580
WP5321,5734,30588
WP4806,369,29596
WP5395,55454,30574
WP4806,2261,29595
WP5395,26035,30573
WP4806,2263,29594
WP5395,337876,30576
WP5046,1994,29593
WP5395,51363,30575
WP5395,10090,30570
WP4313,7018,29599
WP5116,57506,29598
WP5395,79586,30572
WP4313,7419,29597
WP5395,135152,30571
WP4806,3082,29592
WP5356,4843,30578
WP3664,1856,29591
WP5356,4353,30577
WP4313,2729,29590
WP5154,5743,30579
WP4673,4548,17585
WP4673,9194,17586
WP4673,7320,17587
WP4673,27030,17588
WP4673,6649,17581
WP4722,56994,17582
WP4673,135138,17583
WP4673,55818,17584
WP4313,7296,29569
WP4673,8787,17580
WP4313,5094,29568
WP4922,1353,29563
WP5395,2134,30563
WP4313,23657,29562
WP5302,4759,30562
WP3893,3606,29561
WP5302,8703,30565
WP3893,3578,29560
WP5395,2135,30564
WP4922,9377,29567
WP4922,1351,29566
WP4313,5093,29565
WP5238,949,30561
WP4313,2495,29564
WP5239,10057,30560
WP4673,5620,17589
WP5395,54480,30567
WP5302,8702,30566
WP5395,29940,30569
WP5395,27087,30568
WP4673,7180,17596
WP4673,9271,17597
WP4673,10400,17598
WP4722,10400,17599
WP4673,27161,17592
WP4673,140690,17593
WP4673,6406,17594
WP4673,4552,17595
WP4673,5395,17590
WP4673,158983,17591
WP3664,154141,29579
WP3601,336,29574
WP5356,3552,30552
WP4806,9542,29573
WP5321,2678,30551
WP4806,2065,29572
WP5395,50515,30554
WP4806,2064,29571
WP5356,783,30553
WP4313,10162,29578
WP5043,51071,29577
WP3585,1786,29576
WP5356,610502,30550
WP4589,151,29575
WP5154,2053,30559
WP5046,10850,29570
WP5356,100081482,30556
WP5356,50507,30555
WP5356,485144,30558
WP5356,100523323,30557
WP4239,7472,8810
WP4239,7976,8808
WP2261,4233,8809
WP4239,1832,8802
WP5236,655,8803
WP4239,10683,8800
WP3668,285,8801
WP2261,1869,8806
WP4239,4324,8807
WP5236,182,8804
WP4239,182,8805
WP4239,11211,8820
WP4239,6678,8821
WP4239,81029,8819
WP3982,5054,8813
WP3668,7046,8814
WP2854,3955,8811
WP3668,5054,8812
WP4239,101929777,8817
WP2261,2549,8818
WP4239,7046,8815
WP4239,101929777,8816
WP4803,8239,8831
WP4239,3397,8832
WP2261,5335,8830
WP2854,3280,8824
WP4239,7475,8825
WP5236,5159,8822
WP2261,5159,8823
WP3668,1490,8828
WP4239,7291,8829
WP4239,3398,8826
WP4803,4751,8827
WP3982,1643,8842
WP2261,5156,8843
WP4239,7482,8840
WP4239,4853,8841
WP4239,54567,8835
WP5236,2056,8836
WP2261,5582,8833
WP5236,3791,8834
WP4239,3845,8839
WP2261,5287,8837
WP2261,3845,8838
WP2261,2064,8850
WP2854,89780,8853
WP4239,89780,8854
WP3668,185,8851
WP2369,80854,8852
WP4239,80326,8846
WP2261,5925,8847
WP4239,1284,8844
WP5236,6927,8845
WP5236,2252,8848
WP2261,3480,8849
WP4239,7484,8860
WP4239,3678,8861
WP51,5305,6201
WP4239,7855,8864
WP4541,389421,6200
WP3668,7048,8865
WP706,6550,6203
WP5236,54361,8862
WP4541,64405,6202
WP4239,54361,8863
WP4239,8321,8857
WP5236,3815,8858
WP4239,7476,8855
WP4239,8324,8856
WP2261,673,8859
WP5236,2668,8871
WP5236,8313,8872
WP51,9459,6210
WP4239,3516,8870
WP4541,9686,6212
WP4876,5970,8875
WP4541,960,6211
WP4803,112,8876
WP5229,1317,6214
WP2261,5728,8873
WP706,7161,6213
WP3982,5728,8874
WP51,8045,6205
WP3668,4088,8868
WP51,79837,6204
WP4239,4088,8869
WP51,8395,6207
WP4239,7048,8866
WP51,8394,6206
WP4239,8323,8867
WP51,8874,6209
WP51,8396,6208
WP4239,2885,8882
WP4239,23512,8883
WP51,10152,6221
WP4239,8325,8880
WP4541,1012,6220
WP2261,2885,8881
WP51,10458,6223
WP4239,3714,8886
WP51,10163,6222
WP4239,1282,8887
WP706,1889,6225
WP4239,2535,8884
WP51,10787,6224
WP2261,4303,8885
WP5258,27035,6216
WP4239,4087,8879
WP706,5460,6215
WP4707,406913,6218
WP4239,8322,8877
WP5258,465752,6217
WP3668,4087,8878
WP51,10092,6219
WP706,5053,6230
WP2854,28514,8893
WP4239,28514,8894
WP706,7533,6232
WP3668,2316,8891
WP51,55845,6231
WP4239,1288,8892
WP5029,6520,6234
WP4518,2729,8897
WP51,8936,6233
WP5236,163,8898
WP51,4634,6236
WP4239,4855,8895
WP706,5452,6235
WP5236,5175,8896
WP2261,4763,8890
WP706,2305,6227
WP4541,2305,6226
WP51,3984,6229
WP4239,7477,8888
WP51,26999,6228
WP4239,8326,8889
WP5029,153201,6241
WP5029,6519,6240
WP5258,3439,6243
WP706,79923,6242
WP706,406919,6245
WP706,406992,6244
WP4541,1008,6247
WP4541,1005,6246
WP706,6331,6238
WP706,4800,6237
WP4159,163,8899
WP5029,11136,6239
WP4541,28316,6252
WP4541,26524,6251
WP706,3757,6254
WP4541,28513,6253
WP706,406950,6256
WP706,3784,6255
WP51,55740,6258
WP51,4628,6257
WP4541,154796,6250
WP4541,1013,6249
WP4541,1010,6248
WP4880,5610,6263
WP5029,57393,6262
WP5434,513730,6265
WP2263,1978,6264
WP5434,713798,6267
WP5434,100153369,6266
WP5434,457173,6269
WP5434,483148,6268
WP4541,9730,6261
WP4541,64403,6260
WP706,6095,6259
WP5434,2475,6274
WP5434,100077120,6273
WP5434,100127359,6276
WP5434,100079751,6275
WP3995,6688,6278
WP2263,2475,6277
WP3408,3949,6279
WP5434,4853,6270
WP5434,4313,6272
WP5192,2475,6271
WP5434,1050,6285
WP5434,100004938,6284
WP5434,397307,6287
WP5434,111775177,6286
WP5434,100079418,6289
WP5434,1909,6288
WP5434,624,6281
WP3408,255738,6280
WP5434,703698,6283
WP5434,110255240,6282
WP5434,23401,6296
WP5434,111773577,6295
WP5434,111773573,6298
WP5434,110256599,6297
WP5434,4149,6299
WP5434,397457,6290
WP5434,414911,6292
WP5434,1910,6291
WP5434,110256598,6294
WP5434,10023,6293
WP4673,113235,17563
WP4673,7520,17564
WP4673,905,17565
WP4673,2346,17566
WP4673,9319,17560
WP4673,54456,17561
WP4673,4292,17562
WP3893,374,29549
WP4313,23516,29548
WP4313,2512,29547
WP4313,50507,29546
WP4922,25994,29541
WP5356,2813,30541
WP4313,6303,29540
WP5395,266722,30540
WP5321,100076868,30543
WP5356,100303610,30542
WP5050,4199,29545
WP4313,2730,29544
WP5046,23057,29543
WP5046,23408,29542
WP5356,100152612,30549
WP5356,100073904,30548
WP4673,2775,17567
WP5356,825,30545
WP4722,54675,17568
WP5321,127281,30544
WP4673,55423,17569
WP5356,10105,30547
WP5356,397349,30546
WP4722,80339,17574
WP4673,4522,17575
WP4673,9985,17576
WP4673,57119,17577
WP4673,8812,17570
WP4673,1618,17571
WP4673,3983,17572
WP4722,1120,17573
WP4313,64116,29559
WP3664,51176,29558
WP5046,3159,29557
WP4313,55240,29552
WP5395,64579,30530
WP3664,1452,29551
WP4313,81539,29550
WP5321,9536,30532
WP5395,56548,30531
WP3893,50616,29556
WP4313,2181,29555
WP5050,2805,29554
WP5046,2805,29553
WP5395,8534,30538
WP5395,90161,30537
WP5395,166012,30539
WP4722,10423,17578
WP5395,9955,30534
WP4673,5445,17579
WP5395,9653,30533
WP5395,8509,30536
WP5395,9348,30535
WP5083,816,17541
WP5093,81631,17542
WP5115,81631,17543
WP5083,817,17544
WP5302,2683,30519
WP5083,815,17540
WP5043,6888,29527
WP4806,8503,29526
WP4806,7039,29525
WP4806,6655,29524
WP3635,3643,29529
WP4589,109,29528
WP5238,64241,30521
WP5238,6256,30520
WP4806,6199,29523
WP4806,6198,29522
WP4806,595,29521
WP4806,5894,29520
WP4673,56603,17549
WP5395,9953,30527
WP5395,3340,30526
WP5395,9394,30529
WP5395,55501,30528
WP5115,8408,17545
WP5238,9414,30523
WP5083,84254,17546
WP5238,64240,30522
WP5093,8878,17547
WP5321,5733,30525
WP5083,9021,17548
WP5395,9957,30524
WP4673,4057,17552
WP4673,23304,17553
WP4722,56895,17554
WP4673,23626,17555
WP5356,9804,30509
WP5356,397142,30508
WP4673,5444,17550
WP4673,51087,17551
WP3635,6194,29538
WP3585,3418,29537
WP3635,3667,29536
WP3635,208,29535
WP4313,55847,29539
WP4589,154,29530
WP5356,100081302,30510
WP3635,6198,29534
WP4589,152,29533
WP3635,6517,29532
WP4589,150,29531
WP5238,6580,30516
WP5321,109,30515
WP5356,1536,30518
WP5321,3265,30517
WP4673,23369,17556
WP5356,712039,30512
WP4673,4438,17557
WP5356,100152814,30511
WP4722,84649,17558
WP5356,100079428,30514
WP4673,11218,17559
WP5356,7416,30513
WP5083,6505,17520
WP5083,6506,17521
WP5083,6507,17522
WP4806,10000,29505
WP5116,9641,29504
WP3893,7124,29503
WP4806,5336,29502
WP4806,4893,29509
WP4806,4609,29508
WP4806,208,29507
WP4806,207,29506
WP4313,10533,29501
WP4806,6714,29500
WP5083,7040,17527
WP5356,4318,30505
WP5083,7042,17528
WP5356,100520490,30504
WP5083,7043,17529
WP5356,100077136,30507
WP5356,4089,30506
WP5083,6511,17523
WP5321,5600,30501
WP5083,6513,17524
WP5395,2131,30500
WP5083,6772,17525
WP5356,2735,30503
WP5083,6774,17526
WP5356,7124,30502
WP5093,7099,17530
WP5083,7124,17531
WP5093,7124,17532
WP5083,7132,17533
WP4806,5595,29516
WP4806,5594,29515
WP4806,5296,29514
WP4806,5295,29513
WP4806,572,29519
WP4806,5605,29518
WP4806,5604,29517
WP4806,5293,29512
WP4806,5291,29511
WP4806,5290,29510
WP5083,801,17538
WP5083,814,17539
WP5083,7133,17534
WP5115,7189,17535
WP5115,7535,17536
WP5083,7850,17537
WP5083,4790,17500
WP5083,57030,17509
WP5083,5578,17505
WP5083,5579,17506
WP5083,5594,17507
WP5083,5595,17508
WP5083,4803,17501
WP5083,5160,17502
WP5093,5294,17503
WP5083,54407,17504
WP5083,5723,17510
WP5115,57521,17511
WP5093,627,17516
WP5115,637,17517
WP5115,64223,17518
WP5083,6472,17519
WP5093,5879,17512
WP5083,596,17513
WP5115,6009,17514
WP5083,627,17515
WP4298,839,39076
WP1995,316,39075
WP4298,5295,39078
WP4298,207,39077
WP4298,5921,39079
WP3971,9314,39070
WP5119,9656,39072
WP4298,7099,39071
WP5117,5519,39074
WP3878,9656,39073
WP2637,5595,27087
WP2637,3551,27088
WP2456,3091,27085
WP2637,9252,27086
WP2572,7040,27089
WP2637,54472,27080
WP2637,5594,27083
WP2637,10454,27084
WP3298,2932,27081
WP2637,4214,27082
WP4950,3276,39065
WP4150,7471,39064
WP4298,842,39067
WP4298,5880,39066
WP4298,3586,39069
WP4298,3569,39068
WP5284,941,39061
WP4298,1385,39060
WP3971,860,39063
WP4298,941,39062
WP2637,3554,27098
WP2637,1386,27099
WP2456,2597,27096
WP2637,1432,27097
WP2637,1326,27090
WP2572,22943,27091
WP3298,4790,27094
WP2572,1027,27095
WP2637,5608,27092
WP2572,7448,27093
WP5426,5052,15087
WP4150,7474,39054
WP5124,57142,15086
WP5284,942,39053
WP5124,3552,15085
WP4298,6772,39056
WP5124,1452,15084
WP2814,2335,39055
WP3878,1386,39058
WP4298,6654,39057
WP5426,2891,15089
WP5124,22926,15088
WP5284,356,39059
WP5426,57472,15083
WP4950,3565,39050
WP5426,3312,15082
WP5124,2906,15081
WP5117,5515,39052
WP5124,5332,15080
WP3878,10111,39051
WP2355,8061,27065
WP2355,8912,27066
WP2880,55224,27063
WP2880,6337,27064
WP2572,1026,27069
WP3298,348,27067
WP2637,4793,27068
